scenario,scenario_display,sample_idx,target_region,target_region_idx,inferred_region,inferred_region_idx,region_role,method,mse,mae,crps,interval_score,ci_width,coverage,median_mse
HCM,Multi-territory MI (μ=1.7),11,All Regions,-1,Apical,4,Diseased,MCMC,0.001001,,0.037638,0.548785,0.548785,1.000000,0.001001
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Anterior,0,Diseased,Point Estimate,0.000021,0.004269,0.004269,,0.000000,,0.000021
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Anterior,0,Diseased,MCMC,0.000831,,0.080523,1.223004,1.223004,1.000000,0.000831
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Inferior,1,Diseased,Point Estimate,0.127296,0.349237,0.349237,,0.000000,,0.127296
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Inferior,1,Diseased,MCMC,0.000035,,0.106537,1.765809,1.765809,1.000000,0.000035
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Lateral,2,Diseased,Point Estimate,0.003458,0.058648,0.058648,,0.000000,,0.003458
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Lateral,2,Diseased,MCMC,0.004940,,0.054351,0.721181,0.721181,1.000000,0.004940
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Septal,3,Diseased,Point Estimate,0.001110,0.033213,0.033213,,0.000000,,0.001110
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Septal,3,Diseased,MCMC,0.051615,,0.145280,1.666164,1.666164,1.000000,0.051615
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Apical,4,Diseased,Point Estimate,0.000912,0.028138,0.028138,,0.000000,,0.000912
HCM,Multi-territory MI (μ=1.7),12,All Regions,-1,Apical,4,Diseased,MCMC,0.000119,,0.032601,0.526858,0.526858,1.000000,0.000119
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Anterior,0,Diseased,Point Estimate,0.000004,0.001738,0.001738,,0.000000,,0.000004
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Anterior,0,Diseased,MCMC,0.000181,,0.088443,1.246748,1.246748,1.000000,0.000181
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Inferior,1,Diseased,Point Estimate,0.139441,0.363914,0.363914,,0.000000,,0.139441
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Inferior,1,Diseased,MCMC,0.007738,,0.120468,2.079743,2.079743,1.000000,0.007738
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Lateral,2,Diseased,Point Estimate,0.001942,0.044020,0.044020,,0.000000,,0.001942
HCM,Multi-territory MI (μ=1.7),13,All Regions,-1,Lateral,2,Diseased,MCMC,0.003209,,0.055360,0.862703,0.862703,1.000000,0.003209
