scenario,scenario_display,sample_idx,target_region,target_region_idx,aggregate_type,method,mse,mae,crps,interval_score,ci_width,coverage
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Overall Avg,Point Estimate,0.004347,0.059081,0.059081,,0.000000,
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Overall Avg,MCMC,0.019385,,0.084497,0.945675,0.945675,1.000000
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Diseased Avg,Point Estimate,0.000602,0.024523,0.024523,,0.000000,
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Diseased Avg,MCMC,0.028876,,0.107421,1.046516,1.046516,1.000000
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Non-diseased Avg,Point Estimate,0.005283,0.067720,0.067720,,0.000000,
MI_2,MI Moderate (μ=2.0),57,Lateral,2,Non-diseased Avg,MCMC,0.017013,,0.078766,0.920465,0.920465,1.000000
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Overall Avg,Point Estimate,0.004112,0.061315,0.061315,,0.000000,
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Overall Avg,MCMC,0.008216,,0.065327,0.888769,0.888769,1.000000
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Diseased Avg,Point Estimate,0.005222,0.069201,0.069201,,0.000000,
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Diseased Avg,MCMC,0.005083,,0.063090,0.966060,0.966060,1.000000
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Non-diseased Avg,Point Estimate,0.003835,0.059344,0.059344,,0.000000,
MI_2,MI Moderate (μ=2.0),58,Lateral,2,Non-diseased Avg,MCMC,0.008999,,0.065887,0.869446,0.869446,1.000000
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Overall Avg,Point Estimate,0.004164,0.059458,0.059458,,0.000000,
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Overall Avg,MCMC,0.013272,,0.074674,0.924452,0.924452,1.000000
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Diseased Avg,Point Estimate,0.005521,0.068264,0.068264,,0.000000,
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Diseased Avg,MCMC,0.022860,,0.101050,1.199192,1.199192,1.000000
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Non-diseased Avg,Point Estimate,0.003825,0.057256,0.057256,,0.000000,
MI_2,MI Moderate (μ=2.0),59,Lateral,2,Non-diseased Avg,MCMC,0.010875,,0.068080,0.855767,0.855767,1.000000
MI_2,MI Moderate (μ=2.0),60,Septal,3,Overall Avg,Point Estimate,0.011204,0.071662,0.071662,,0.000000,
MI_2,MI Moderate (μ=2.0),60,Septal,3,Overall Avg,MCMC,0.039580,,0.098973,0.828178,0.828178,1.000000
MI_2,MI Moderate (μ=2.0),60,Septal,3,Diseased Avg,Point Estimate,0.049306,0.208379,0.208379,,0.000000,
MI_2,MI Moderate (μ=2.0),60,Septal,3,Diseased Avg,MCMC,0.033747,,0.127338,1.515145,1.515145,1.000000
MI_2,MI Moderate (μ=2.0),60,Septal,3,Non-diseased Avg,Point Estimate,0.001679,0.037482,0.037482,,0.000000,
MI_2,MI Moderate (μ=2.0),60,Septal,3,Non-diseased Avg,MCMC,0.041038,,0.091881,0.656436,0.656436,1.000000
MI_2,MI Moderate (μ=2.0),61,Septal,3,Overall Avg,Point Estimate,0.010779,0.076920,0.076920,,0.000000,
MI_2,MI Moderate (μ=2.0),61,Septal,3,Overall Avg,MCMC,0.033895,,0.091920,0.909324,0.909324,1.000000
MI_2,MI Moderate (μ=2.0),61,Septal,3,Diseased Avg,Point Estimate,0.017304,0.131294,0.131294,,0.000000,
MI_2,MI Moderate (μ=2.0),61,Septal,3,Diseased Avg,MCMC,0.076896,,0.175425,1.735183,1.735183,1.000000
MI_2,MI Moderate (μ=2.0),61,Septal,3,Non-diseased Avg,Point Estimate,0.009147,0.063327,0.063327,,0.000000,
MI_2,MI Moderate (μ=2.0),61,Septal,3,Non-diseased Avg,MCMC,0.023144,,0.071044,0.702860,0.702860,1.000000
MI_2,MI Moderate (μ=2.0),62,Septal,3,Overall Avg,Point Estimate,0.003256,0.048923,0.048923,,0.000000,
MI_2,MI Moderate (μ=2.0),62,Septal,3,Overall Avg,MCMC,0.057972,,0.114662,0.841807,0.841807,1.000000
MI_2,MI Moderate (μ=2.0),62,Septal,3,Diseased Avg,Point Estimate,0.002493,0.043475,0.043475,,0.000000,
MI_2,MI Moderate (μ=2.0),62,Septal,3,Diseased Avg,MCMC,0.135174,,0.220407,1.607943,1.607943,1.000000
MI_2,MI Moderate (μ=2.0),62,Septal,3,Non-diseased Avg,Point Estimate,0.003446,0.050285,0.050285,,0.000000,
MI_2,MI Moderate (μ=2.0),62,Septal,3,Non-diseased Avg,MCMC,0.038672,,0.088226,0.650273,0.650273,1.000000
MI_2,MI Moderate (μ=2.0),63,Septal,3,Overall Avg,Point Estimate,0.022289,0.105574,0.105574,,0.000000,
MI_2,MI Moderate (μ=2.0),63,Septal,3,Overall Avg,MCMC,0.026886,,0.083852,0.921568,0.921568,1.000000
MI_2,MI Moderate (μ=2.0),63,Septal,3,Diseased Avg,Point Estimate,0.065763,0.248952,0.248952,,0.000000,
MI_2,MI Moderate (μ=2.0),63,Septal,3,Diseased Avg,MCMC,0.064550,,0.161027,1.730148,1.730148,1.000000
MI_2,MI Moderate (μ=2.0),63,Septal,3,Non-diseased Avg,Point Estimate,0.011421,0.069729,0.069729,,0.000000,
MI_2,MI Moderate (μ=2.0),63,Septal,3,Non-diseased Avg,MCMC,0.017470,,0.064558,0.719423,0.719423,1.000000
MI_2,MI Moderate (μ=2.0),64,Septal,3,Overall Avg,Point Estimate,0.013450,0.084115,0.084115,,0.000000,
MI_2,MI Moderate (μ=2.0),64,Septal,3,Overall Avg,MCMC,0.047187,,0.102603,0.944894,0.944894,1.000000
MI_2,MI Moderate (μ=2.0),64,Septal,3,Diseased Avg,Point Estimate,0.038713,0.194125,0.194125,,0.000000,
MI_2,MI Moderate (μ=2.0),64,Septal,3,Diseased Avg,MCMC,0.117619,,0.199612,1.884071,1.884071,1.000000
MI_2,MI Moderate (μ=2.0),64,Septal,3,Non-diseased Avg,Point Estimate,0.007135,0.056612,0.056612,,0.000000,
MI_2,MI Moderate (μ=2.0),64,Septal,3,Non-diseased Avg,MCMC,0.029579,,0.078351,0.710100,0.710100,1.000000
MI_2,MI Moderate (μ=2.0),65,Septal,3,Overall Avg,Point Estimate,0.062337,0.188200,0.188200,,0.000000,
MI_2,MI Moderate (μ=2.0),65,Septal,3,Overall Avg,MCMC,0.010352,,0.078891,1.087912,1.087912,1.000000
MI_2,MI Moderate (μ=2.0),65,Septal,3,Diseased Avg,Point Estimate,0.200302,0.439474,0.439474,,0.000000,
MI_2,MI Moderate (μ=2.0),65,Septal,3,Diseased Avg,MCMC,0.018033,,0.163631,2.396038,2.396038,1.000000
MI_2,MI Moderate (μ=2.0),65,Septal,3,Non-diseased Avg,Point Estimate,0.027845,0.125382,0.125382,,0.000000,
MI_2,MI Moderate (μ=2.0),65,Septal,3,Non-diseased Avg,MCMC,0.008432,,0.057705,0.760880,0.760880,1.000000
MI_2,MI Moderate (μ=2.0),66,Septal,3,Overall Avg,Point Estimate,0.074660,0.192681,0.192681,,0.000000,
MI_2,MI Moderate (μ=2.0),66,Septal,3,Overall Avg,MCMC,0.022350,,0.082438,0.972774,0.972774,1.000000
MI_2,MI Moderate (μ=2.0),66,Septal,3,Diseased Avg,Point Estimate,0.282248,0.514263,0.514263,,0.000000,
MI_2,MI Moderate (μ=2.0),66,Septal,3,Diseased Avg,MCMC,0.039261,,0.147354,2.066122,2.066122,1.000000
MI_2,MI Moderate (μ=2.0),66,Septal,3,Non-diseased Avg,Point Estimate,0.022763,0.112285,0.112285,,0.000000,
MI_2,MI Moderate (μ=2.0),66,Septal,3,Non-diseased Avg,MCMC,0.018122,,0.066209,0.699437,0.699437,1.000000
MI_2,MI Moderate (μ=2.0),67,Septal,3,Overall Avg,Point Estimate,0.092024,0.215409,0.215409,,0.000000,
MI_2,MI Moderate (μ=2.0),67,Septal,3,Overall Avg,MCMC,0.014166,,0.081733,1.071503,1.071503,1.000000
MI_2,MI Moderate (μ=2.0),67,Septal,3,Diseased Avg,Point Estimate,0.344801,0.572148,0.572148,,0.000000,
MI_2,MI Moderate (μ=2.0),67,Septal,3,Diseased Avg,MCMC,0.004089,,0.144609,2.311233,2.311233,1.000000
MI_2,MI Moderate (μ=2.0),67,Septal,3,Non-diseased Avg,Point Estimate,0.028829,0.126225,0.126225,,0.000000,
MI_2,MI Moderate (μ=2.0),67,Septal,3,Non-diseased Avg,MCMC,0.016685,,0.066014,0.761570,0.761570,1.000000
MI_2,MI Moderate (μ=2.0),68,Septal,3,Overall Avg,Point Estimate,0.032570,0.126064,0.126064,,0.000000,
MI_2,MI Moderate (μ=2.0),68,Septal,3,Overall Avg,MCMC,0.061984,,0.117848,0.752385,0.752385,1.000000
MI_2,MI Moderate (μ=2.0),68,Septal,3,Diseased Avg,Point Estimate,0.006061,0.072484,0.072484,,0.000000,
MI_2,MI Moderate (μ=2.0),68,Septal,3,Diseased Avg,MCMC,0.033285,,0.104074,0.986069,0.986069,1.000000
MI_2,MI Moderate (μ=2.0),68,Septal,3,Non-diseased Avg,Point Estimate,0.039197,0.139458,0.139458,,0.000000,
MI_2,MI Moderate (μ=2.0),68,Septal,3,Non-diseased Avg,MCMC,0.069158,,0.121292,0.693964,0.693964,1.000000
MI_2,MI Moderate (μ=2.0),69,Septal,3,Overall Avg,Point Estimate,0.013429,0.086976,0.086976,,0.000000,
MI_2,MI Moderate (μ=2.0),69,Septal,3,Overall Avg,MCMC,0.038077,,0.093745,0.969327,0.969327,1.000000
MI_2,MI Moderate (μ=2.0),69,Septal,3,Diseased Avg,Point Estimate,0.038523,0.194936,0.194936,,0.000000,
MI_2,MI Moderate (μ=2.0),69,Septal,3,Diseased Avg,MCMC,0.102312,,0.203139,2.081422,2.081422,1.000000
MI_2,MI Moderate (μ=2.0),69,Septal,3,Non-diseased Avg,Point Estimate,0.007155,0.059986,0.059986,,0.000000,
MI_2,MI Moderate (μ=2.0),69,Septal,3,Non-diseased Avg,MCMC,0.022018,,0.066396,0.691303,0.691303,1.000000
MI_2,MI Moderate (μ=2.0),70,Septal,3,Overall Avg,Point Estimate,0.042645,0.160943,0.160943,,0.000000,
MI_2,MI Moderate (μ=2.0),70,Septal,3,Overall Avg,MCMC,0.009007,,0.082792,1.151246,1.151246,1.000000
MI_2,MI Moderate (μ=2.0),70,Septal,3,Diseased Avg,Point Estimate,0.150930,0.379624,0.379624,,0.000000,
MI_2,MI Moderate (μ=2.0),70,Septal,3,Diseased Avg,MCMC,0.018547,,0.196862,2.703289,2.703289,1.000000
MI_2,MI Moderate (μ=2.0),70,Septal,3,Non-diseased Avg,Point Estimate,0.015574,0.106272,0.106272,,0.000000,
MI_2,MI Moderate (μ=2.0),70,Septal,3,Non-diseased Avg,MCMC,0.006622,,0.054274,0.763235,0.763235,1.000000
MI_2,MI Moderate (μ=2.0),71,Septal,3,Overall Avg,Point Estimate,0.069962,0.171958,0.171958,,0.000000,
MI_2,MI Moderate (μ=2.0),71,Septal,3,Overall Avg,MCMC,0.029968,,0.088936,0.931133,0.931133,1.000000
MI_2,MI Moderate (μ=2.0),71,Septal,3,Diseased Avg,Point Estimate,0.288121,0.514492,0.514492,,0.000000,
MI_2,MI Moderate (μ=2.0),71,Septal,3,Diseased Avg,MCMC,0.045075,,0.145060,1.961363,1.961363,1.000000
MI_2,MI Moderate (μ=2.0),71,Septal,3,Non-diseased Avg,Point Estimate,0.015422,0.086324,0.086324,,0.000000,
MI_2,MI Moderate (μ=2.0),71,Septal,3,Non-diseased Avg,MCMC,0.026191,,0.074905,0.673576,0.673576,1.000000
MI_2,MI Moderate (μ=2.0),72,Septal,3,Overall Avg,Point Estimate,0.020998,0.098269,0.098269,,0.000000,
MI_2,MI Moderate (μ=2.0),72,Septal,3,Overall Avg,MCMC,0.036514,,0.094721,0.921918,0.921918,1.000000
MI_2,MI Moderate (μ=2.0),72,Septal,3,Diseased Avg,Point Estimate,0.078949,0.271672,0.271672,,0.000000,
MI_2,MI Moderate (μ=2.0),72,Septal,3,Diseased Avg,MCMC,0.066280,,0.159924,1.777697,1.777697,1.000000
MI_2,MI Moderate (μ=2.0),72,Septal,3,Non-diseased Avg,Point Estimate,0.006511,0.054918,0.054918,,0.000000,
MI_2,MI Moderate (μ=2.0),72,Septal,3,Non-diseased Avg,MCMC,0.029073,,0.078420,0.707973,0.707973,1.000000
MI_2,MI Moderate (μ=2.0),73,Septal,3,Overall Avg,Point Estimate,0.020735,0.105134,0.105134,,0.000000,
MI_2,MI Moderate (μ=2.0),73,Septal,3,Overall Avg,MCMC,0.052157,,0.107385,0.950656,0.950656,1.000000
MI_2,MI Moderate (μ=2.0),73,Septal,3,Diseased Avg,Point Estimate,0.067518,0.256205,0.256205,,0.000000,
MI_2,MI Moderate (μ=2.0),73,Septal,3,Diseased Avg,MCMC,0.127926,,0.211063,1.921792,1.921792,1.000000
MI_2,MI Moderate (μ=2.0),73,Septal,3,Non-diseased Avg,Point Estimate,0.009040,0.067366,0.067366,,0.000000,
MI_2,MI Moderate (μ=2.0),73,Septal,3,Non-diseased Avg,MCMC,0.033215,,0.081465,0.707872,0.707872,1.000000
MI_2,MI Moderate (μ=2.0),74,Septal,3,Overall Avg,Point Estimate,0.023508,0.104292,0.104292,,0.000000,
MI_2,MI Moderate (μ=2.0),74,Septal,3,Overall Avg,MCMC,0.035968,,0.090868,0.884944,0.884944,1.000000
MI_2,MI Moderate (μ=2.0),74,Septal,3,Diseased Avg,Point Estimate,0.092473,0.289871,0.289871,,0.000000,
MI_2,MI Moderate (μ=2.0),74,Septal,3,Diseased Avg,MCMC,0.031502,,0.124080,1.563089,1.563089,1.000000
MI_2,MI Moderate (μ=2.0),74,Septal,3,Non-diseased Avg,Point Estimate,0.006266,0.057898,0.057898,,0.000000,
MI_2,MI Moderate (μ=2.0),74,Septal,3,Non-diseased Avg,MCMC,0.037085,,0.082565,0.715407,0.715407,1.000000
MI_2,MI Moderate (μ=2.0),75,Septal,3,Overall Avg,Point Estimate,0.126760,0.243233,0.243233,,0.000000,
MI_2,MI Moderate (μ=2.0),75,Septal,3,Overall Avg,MCMC,0.014258,,0.080456,1.058824,1.058824,1.000000
MI_2,MI Moderate (μ=2.0),75,Septal,3,Diseased Avg,Point Estimate,0.515772,0.697756,0.697756,,0.000000,
MI_2,MI Moderate (μ=2.0),75,Septal,3,Diseased Avg,MCMC,0.012624,,0.154060,2.285581,2.285581,1.000000
MI_2,MI Moderate (μ=2.0),75,Septal,3,Non-diseased Avg,Point Estimate,0.029508,0.129603,0.129603,,0.000000,
MI_2,MI Moderate (μ=2.0),75,Septal,3,Non-diseased Avg,MCMC,0.014667,,0.062055,0.752135,0.752135,1.000000
MI_2,MI Moderate (μ=2.0),76,Septal,3,Overall Avg,Point Estimate,0.047046,0.152534,0.152534,,0.000000,
MI_2,MI Moderate (μ=2.0),76,Septal,3,Overall Avg,MCMC,0.035832,,0.094773,0.943765,0.943765,1.000000
MI_2,MI Moderate (μ=2.0),76,Septal,3,Diseased Avg,Point Estimate,0.176764,0.413720,0.413720,,0.000000,
MI_2,MI Moderate (μ=2.0),76,Septal,3,Diseased Avg,MCMC,0.095025,,0.198597,2.136613,2.136613,1.000000
MI_2,MI Moderate (μ=2.0),76,Septal,3,Non-diseased Avg,Point Estimate,0.014617,0.087238,0.087238,,0.000000,
MI_2,MI Moderate (μ=2.0),76,Septal,3,Non-diseased Avg,MCMC,0.021034,,0.068817,0.645553,0.645553,1.000000
MI_2,MI Moderate (μ=2.0),77,Septal,3,Overall Avg,Point Estimate,0.017449,0.100678,0.100678,,0.000000,
MI_2,MI Moderate (μ=2.0),77,Septal,3,Overall Avg,MCMC,0.025698,,0.083725,0.998183,0.998183,1.000000
MI_2,MI Moderate (μ=2.0),77,Septal,3,Diseased Avg,Point Estimate,0.045042,0.210439,0.210439,,0.000000,
MI_2,MI Moderate (μ=2.0),77,Septal,3,Diseased Avg,MCMC,0.077704,,0.182070,2.087899,2.087899,1.000000
MI_2,MI Moderate (μ=2.0),77,Septal,3,Non-diseased Avg,Point Estimate,0.010551,0.073238,0.073238,,0.000000,
MI_2,MI Moderate (μ=2.0),77,Septal,3,Non-diseased Avg,MCMC,0.012696,,0.059138,0.725754,0.725754,1.000000
MI_2,MI Moderate (μ=2.0),78,Septal,3,Overall Avg,Point Estimate,0.034320,0.133277,0.133277,,0.000000,
MI_2,MI Moderate (μ=2.0),78,Septal,3,Overall Avg,MCMC,0.029103,,0.089082,1.080640,1.080640,1.000000
MI_2,MI Moderate (μ=2.0),78,Septal,3,Diseased Avg,Point Estimate,0.131361,0.355521,0.355521,,0.000000,
MI_2,MI Moderate (μ=2.0),78,Septal,3,Diseased Avg,MCMC,0.096231,,0.219036,2.574213,2.574213,1.000000
MI_2,MI Moderate (μ=2.0),78,Septal,3,Non-diseased Avg,Point Estimate,0.010059,0.077716,0.077716,,0.000000,
MI_2,MI Moderate (μ=2.0),78,Septal,3,Non-diseased Avg,MCMC,0.012321,,0.056593,0.707247,0.707247,1.000000
MI_2,MI Moderate (μ=2.0),79,Septal,3,Overall Avg,Point Estimate,0.006795,0.071199,0.071199,,0.000000,
MI_2,MI Moderate (μ=2.0),79,Septal,3,Overall Avg,MCMC,0.039487,,0.097429,0.994117,0.994117,1.000000
MI_2,MI Moderate (μ=2.0),79,Septal,3,Diseased Avg,Point Estimate,0.013766,0.116901,0.116901,,0.000000,
MI_2,MI Moderate (μ=2.0),79,Septal,3,Diseased Avg,MCMC,0.090435,,0.189696,2.034445,2.034445,1.000000
MI_2,MI Moderate (μ=2.0),79,Septal,3,Non-diseased Avg,Point Estimate,0.005052,0.059774,0.059774,,0.000000,
MI_2,MI Moderate (μ=2.0),79,Septal,3,Non-diseased Avg,MCMC,0.026750,,0.074362,0.734036,0.734036,1.000000
MI_2,MI Moderate (μ=2.0),80,Apical,4,Overall Avg,Point Estimate,0.030856,0.122252,0.122252,,0.000000,
MI_2,MI Moderate (μ=2.0),80,Apical,4,Overall Avg,MCMC,0.044025,,0.108065,0.867642,0.867642,1.000000
MI_2,MI Moderate (μ=2.0),80,Apical,4,Diseased Avg,Point Estimate,0.001071,0.032533,0.032533,,0.000000,
MI_2,MI Moderate (μ=2.0),80,Apical,4,Diseased Avg,MCMC,0.003096,,0.056341,0.812469,0.812469,1.000000
MI_2,MI Moderate (μ=2.0),80,Apical,4,Non-diseased Avg,Point Estimate,0.038303,0.144682,0.144682,,0.000000,
MI_2,MI Moderate (μ=2.0),80,Apical,4,Non-diseased Avg,MCMC,0.054258,,0.120996,0.881436,0.881436,1.000000
MI_2,MI Moderate (μ=2.0),81,Apical,4,Overall Avg,Point Estimate,0.024224,0.118907,0.118907,,0.000000,
MI_2,MI Moderate (μ=2.0),81,Apical,4,Overall Avg,MCMC,0.052568,,0.109135,0.791188,0.791188,1.000000
MI_2,MI Moderate (μ=2.0),81,Apical,4,Diseased Avg,Point Estimate,0.000222,0.013918,0.013918,,0.000000,
MI_2,MI Moderate (μ=2.0),81,Apical,4,Diseased Avg,MCMC,0.000355,,0.037589,0.592248,0.592248,1.000000
MI_2,MI Moderate (μ=2.0),81,Apical,4,Non-diseased Avg,Point Estimate,0.030225,0.145154,0.145154,,0.000000,
MI_2,MI Moderate (μ=2.0),81,Apical,4,Non-diseased Avg,MCMC,0.065621,,0.127021,0.840923,0.840923,1.000000
MI_2,MI Moderate (μ=2.0),82,Apical,4,Overall Avg,Point Estimate,0.015983,0.112022,0.112022,,0.000000,
MI_2,MI Moderate (μ=2.0),82,Apical,4,Overall Avg,MCMC,0.025559,,0.088976,0.933737,0.933737,1.000000
MI_2,MI Moderate (μ=2.0),82,Apical,4,Diseased Avg,Point Estimate,0.001177,0.033614,0.033614,,0.000000,
MI_2,MI Moderate (μ=2.0),82,Apical,4,Diseased Avg,MCMC,0.014003,,0.080188,1.016142,1.016142,1.000000
MI_2,MI Moderate (μ=2.0),82,Apical,4,Non-diseased Avg,Point Estimate,0.019684,0.131624,0.131624,,0.000000,
MI_2,MI Moderate (μ=2.0),82,Apical,4,Non-diseased Avg,MCMC,0.028448,,0.091173,0.913136,0.913136,1.000000
MI_2,MI Moderate (μ=2.0),83,Apical,4,Overall Avg,Point Estimate,0.010259,0.089218,0.089218,,0.000000,
MI_2,MI Moderate (μ=2.0),83,Apical,4,Overall Avg,MCMC,0.021907,,0.083900,0.927390,0.927390,1.000000
MI_2,MI Moderate (μ=2.0),83,Apical,4,Diseased Avg,Point Estimate,0.008816,0.092944,0.092944,,0.000000,
MI_2,MI Moderate (μ=2.0),83,Apical,4,Diseased Avg,MCMC,0.001962,,0.061992,1.004269,1.004269,1.000000
MI_2,MI Moderate (μ=2.0),83,Apical,4,Non-diseased Avg,Point Estimate,0.010620,0.088287,0.088287,,0.000000,
MI_2,MI Moderate (μ=2.0),83,Apical,4,Non-diseased Avg,MCMC,0.026894,,0.089377,0.908170,0.908170,1.000000
MI_2,MI Moderate (μ=2.0),84,Apical,4,Overall Avg,Point Estimate,0.007949,0.087120,0.087120,,0.000000,
MI_2,MI Moderate (μ=2.0),84,Apical,4,Overall Avg,MCMC,0.034496,,0.094916,0.887913,0.887913,1.000000
MI_2,MI Moderate (μ=2.0),84,Apical,4,Diseased Avg,Point Estimate,0.004278,0.063332,0.063332,,0.000000,
MI_2,MI Moderate (μ=2.0),84,Apical,4,Diseased Avg,MCMC,0.000093,,0.048064,0.814207,0.814207,1.000000
MI_2,MI Moderate (μ=2.0),84,Apical,4,Non-diseased Avg,Point Estimate,0.008867,0.093067,0.093067,,0.000000,
MI_2,MI Moderate (μ=2.0),84,Apical,4,Non-diseased Avg,MCMC,0.043097,,0.106628,0.906339,0.906339,1.000000
MI_2,MI Moderate (μ=2.0),85,Apical,4,Overall Avg,Point Estimate,0.012931,0.109768,0.109768,,0.000000,
MI_2,MI Moderate (μ=2.0),85,Apical,4,Overall Avg,MCMC,0.035025,,0.095020,0.935470,0.935470,1.000000
MI_2,MI Moderate (μ=2.0),85,Apical,4,Diseased Avg,Point Estimate,0.008052,0.089150,0.089150,,0.000000,
MI_2,MI Moderate (μ=2.0),85,Apical,4,Diseased Avg,MCMC,0.001484,,0.055463,0.879457,0.879457,1.000000
MI_2,MI Moderate (μ=2.0),85,Apical,4,Non-diseased Avg,Point Estimate,0.014151,0.114922,0.114922,,0.000000,
MI_2,MI Moderate (μ=2.0),85,Apical,4,Non-diseased Avg,MCMC,0.043411,,0.104909,0.949473,0.949473,1.000000
MI_2,MI Moderate (μ=2.0),86,Apical,4,Overall Avg,Point Estimate,0.008978,0.087210,0.087210,,0.000000,
MI_2,MI Moderate (μ=2.0),86,Apical,4,Overall Avg,MCMC,0.018964,,0.084987,0.970498,0.970498,1.000000
MI_2,MI Moderate (μ=2.0),86,Apical,4,Diseased Avg,Point Estimate,0.000797,0.028222,0.028222,,0.000000,
MI_2,MI Moderate (μ=2.0),86,Apical,4,Diseased Avg,MCMC,0.008377,,0.074868,1.051126,1.051126,1.000000
MI_2,MI Moderate (μ=2.0),86,Apical,4,Non-diseased Avg,Point Estimate,0.011023,0.101957,0.101957,,0.000000,
MI_2,MI Moderate (μ=2.0),86,Apical,4,Non-diseased Avg,MCMC,0.021611,,0.087517,0.950341,0.950341,1.000000
MI_2,MI Moderate (μ=2.0),87,Apical,4,Overall Avg,Point Estimate,0.048087,0.129560,0.129560,,0.000000,
MI_2,MI Moderate (μ=2.0),87,Apical,4,Overall Avg,MCMC,0.067977,,0.123984,0.800671,0.800671,1.000000
MI_2,MI Moderate (μ=2.0),87,Apical,4,Diseased Avg,Point Estimate,0.000225,0.014880,0.014880,,0.000000,
MI_2,MI Moderate (μ=2.0),87,Apical,4,Diseased Avg,MCMC,0.002027,,0.032040,0.386267,0.386267,1.000000
MI_2,MI Moderate (μ=2.0),87,Apical,4,Non-diseased Avg,Point Estimate,0.060053,0.158230,0.158230,,0.000000,
MI_2,MI Moderate (μ=2.0),87,Apical,4,Non-diseased Avg,MCMC,0.084465,,0.146970,0.904272,0.904272,1.000000
MI_2,MI Moderate (μ=2.0),88,Apical,4,Overall Avg,Point Estimate,0.002288,0.040101,0.040101,,0.000000,
MI_2,MI Moderate (μ=2.0),88,Apical,4,Overall Avg,MCMC,0.018244,,0.084358,0.978056,0.978056,1.000000
MI_2,MI Moderate (μ=2.0),88,Apical,4,Diseased Avg,Point Estimate,0.000020,0.004398,0.004398,,0.000000,
MI_2,MI Moderate (μ=2.0),88,Apical,4,Diseased Avg,MCMC,0.012606,,0.081499,1.053109,1.053109,1.000000
MI_2,MI Moderate (μ=2.0),88,Apical,4,Non-diseased Avg,Point Estimate,0.002855,0.049026,0.049026,,0.000000,
MI_2,MI Moderate (μ=2.0),88,Apical,4,Non-diseased Avg,MCMC,0.019654,,0.085072,0.959292,0.959292,1.000000
MI_2,MI Moderate (μ=2.0),89,Apical,4,Overall Avg,Point Estimate,0.003025,0.050821,0.050821,,0.000000,
MI_2,MI Moderate (μ=2.0),89,Apical,4,Overall Avg,MCMC,0.022934,,0.085113,0.932694,0.932694,1.000000
MI_2,MI Moderate (μ=2.0),89,Apical,4,Diseased Avg,Point Estimate,0.000385,0.019431,0.019431,,0.000000,
MI_2,MI Moderate (μ=2.0),89,Apical,4,Diseased Avg,MCMC,0.000250,,0.060092,0.961941,0.961941,1.000000
MI_2,MI Moderate (μ=2.0),89,Apical,4,Non-diseased Avg,Point Estimate,0.003685,0.058668,0.058668,,0.000000,
MI_2,MI Moderate (μ=2.0),89,Apical,4,Non-diseased Avg,MCMC,0.028605,,0.091368,0.925383,0.925383,1.000000
MI_2,MI Moderate (μ=2.0),90,Apical,4,Overall Avg,Point Estimate,0.008886,0.076477,0.076477,,0.000000,
MI_2,MI Moderate (μ=2.0),90,Apical,4,Overall Avg,MCMC,0.026135,,0.090553,0.980032,0.980032,1.000000
MI_2,MI Moderate (μ=2.0),90,Apical,4,Diseased Avg,Point Estimate,0.000144,0.010810,0.010810,,0.000000,
MI_2,MI Moderate (μ=2.0),90,Apical,4,Diseased Avg,MCMC,0.004986,,0.066041,1.041540,1.041540,1.000000
MI_2,MI Moderate (μ=2.0),90,Apical,4,Non-diseased Avg,Point Estimate,0.011072,0.092894,0.092894,,0.000000,
MI_2,MI Moderate (μ=2.0),90,Apical,4,Non-diseased Avg,MCMC,0.031422,,0.096681,0.964655,0.964655,1.000000
MI_2,MI Moderate (μ=2.0),91,Apical,4,Overall Avg,Point Estimate,0.060050,0.156528,0.156528,,0.000000,
MI_2,MI Moderate (μ=2.0),91,Apical,4,Overall Avg,MCMC,0.050974,,0.114211,0.772281,0.772281,1.000000
MI_2,MI Moderate (μ=2.0),91,Apical,4,Diseased Avg,Point Estimate,0.003204,0.056591,0.056591,,0.000000,
MI_2,MI Moderate (μ=2.0),91,Apical,4,Diseased Avg,MCMC,0.000410,,0.024602,0.363013,0.363013,1.000000
MI_2,MI Moderate (μ=2.0),91,Apical,4,Non-diseased Avg,Point Estimate,0.074261,0.181512,0.181512,,0.000000,
MI_2,MI Moderate (μ=2.0),91,Apical,4,Non-diseased Avg,MCMC,0.063615,,0.136613,0.874598,0.874598,1.000000
MI_2,MI Moderate (μ=2.0),92,Apical,4,Overall Avg,Point Estimate,0.027618,0.148523,0.148523,,0.000000,
MI_2,MI Moderate (μ=2.0),92,Apical,4,Overall Avg,MCMC,0.032034,,0.091665,0.912518,0.912518,1.000000
MI_2,MI Moderate (μ=2.0),92,Apical,4,Diseased Avg,Point Estimate,0.009552,0.097245,0.097245,,0.000000,
